timestamp_15m,temp,humidity,HLX_L18_AHU_Header_Low_Zone_Differential_Pressure,HLX_B1_Chiller_BTU_METER_Cooling_Capacity,HLX_B1_Chiller_DPM_MSB_IN_1_kW,HLX_B1_Chiller_DPM_MSB_IN_2_kW,kwh_15m,kwh_15m_exact,year,month,day,hour,minute,weekday,holiday
2025-07-07 18:15:00,86.0,66.17,-0.0100079998373985,0.0,4.23924398422241,2.83809804916382,1.7693355083465576,,2025,7,7,18,15,0,0
2025-07-07 18:30:00,86.0,66.17,0.945805013179779,0.0,12.2728672027588,2.82426500320435,3.7742830514907872,,2025,7,7,18,30,0,0
2025-07-07 18:45:00,84.2,65.97,0.902016997337341,2.84345006942749,12.208155632019,2.8392539024353,3.761852383613575,,2025,7,7,18,45,0,0
2025-07-07 19:00:00,87.25999999999999,53.88,0.957063972949982,2.84345006942749,12.1972513198853,2.79092597961426,3.74704432487489,,2025,7,7,19,0,0,0
2025-07-07 19:15:00,84.2,70.1,0.915778994560242,0.0,12.1563749313354,2.78861689567566,3.7362479567527647,,2025,7,7,19,15,0,0
2025-07-07 19:30:00,84.2,70.1,0.942677021026611,2.84345006942749,12.1504383087158,2.80287504196167,3.7383283376693677,,2025,7,7,19,30,0,0
2025-07-07 19:45:00,84.2,65.97,0.948306024074554,2.84345006942749,12.0741720199585,2.77081203460693,3.7112460136413574,,2025,7,7,19,45,0,0
2025-07-07 20:00:00,85.64,62.81,0.938297986984253,290.031890869141,197.282577514648,2.75658011436462,50.00978940725316,,2025,7,7,20,0,0,0
2025-07-07 20:15:00,82.4,69.91,-0.0075059998780489,0.0,4.60010719299316,2.75053191184998,1.837659776210785,,2025,7,7,20,15,0,0
2025-07-07 20:30:00,82.4,69.91,-0.0125110000371933,0.0,4.64553689956665,2.76143407821655,1.8517427444458001,,2025,7,7,20,30,0,0
2025-07-07 20:45:00,82.4,69.91,-0.00187699997331947,0.0,4.60725116729736,2.73871207237244,1.83649080991745,,2025,7,7,20,45,0,0
2025-07-07 21:00:00,85.46000000000001,66.71,-0.00437900004908443,0.0,4.14847898483276,2.77420592308044,1.7306712269783,,2025,7,7,21,0,0,0
2025-07-07 21:15:00,80.6,74.13,-0.0118850003927946,0.0,4.18470287322998,2.74646401405334,1.73279172182083,,2025,7,7,21,15,0,0
2025-07-07 21:30:00,80.6,74.13,0.000624999986030161,0.0,4.15442323684692,2.7773609161377,1.7329460382461552,,2025,7,7,21,30,0,0
2025-07-07 21:45:00,80.6,74.13,-0.0281499996781349,0.0,4.1812539100647,2.74928402900696,1.732634484767915,,2025,7,7,21,45,0,0
2025-07-07 22:00:00,83.66,70.68,-0.0143879996612668,0.0,4.13516902923584,2.81319403648376,1.7370907664299,,2025,7,7,22,0,0,0
2025-07-07 22:15:00,82.4,69.91,0.0325269997119904,0.0,4.16823291778564,2.80861711502075,1.7442125082015976,,2025,7,7,22,15,0,0
2025-07-07 22:30:00,82.4,69.91,-0.00312800006940961,0.0,4.19711685180664,2.78068900108337,1.7444514632225023,,2025,7,7,22,30,0,0
2025-07-07 22:45:00,82.4,69.91,-0.0162630006670952,0.0,4.21516180038452,2.78961491584778,1.751194179058075,,2025,7,7,22,45,0,0
2025-07-07 23:00:00,83.84,66.54,-0.0262720007449389,0.0,4.16945600509644,2.84114503860474,1.752650260925295,,2025,7,7,23,0,0,0
2025-07-07 23:15:00,82.4,69.91,-0.0075059998780489,0.0,4.63103294372559,2.80870509147644,1.8599345088005075,,2025,7,7,23,15,0,0
2025-07-07 23:30:00,82.4,69.91,-0.00813200045377016,0.0,4.65970897674561,2.7735800743103,1.8583222627639775,,2025,7,7,23,30,0,0
2025-07-07 23:45:00,,,0.0375320017337799,0.0,4.63074398040771,2.73462700843811,1.841342747211455,,2025,7,7,23,45,0,0
2025-07-08 00:00:00,83.84,70.07,0.0350299999117851,0.0,4.59915781021118,2.72829794883728,1.831863939762115,,2025,7,8,0,0,1,0
2025-07-08 00:15:00,82.4,74.29,-0.0137620000168681,0.0,4.16255617141724,2.73367404937744,1.7240575551986699,,2025,7,8,0,15,1,0
2025-07-08 00:30:00,82.4,74.29,-0.00813200045377016,0.0,4.18499708175659,2.7407751083374,1.7314430475234976,,2025,7,8,0,30,1,0
2025-07-08 00:45:00,80.6,78.77,0.00938300043344498,0.0,4.14057493209839,2.75117611885071,1.7229377627372748,,2025,7,8,0,45,1,0
2025-07-08 01:00:00,83.66,71.32,-0.00625600013881922,0.0,4.16884517669678,2.72110891342163,1.7224885225296025,,2025,7,8,1,0,1,0
2025-07-08 01:15:00,80.6,74.13,-0.0112589998170733,0.0,4.18052291870117,2.74917197227478,1.7324237227439876,,2025,7,8,1,15,1,0
2025-07-08 01:30:00,80.6,74.13,-0.0150129999965429,0.0,4.16453504562378,2.73544907569885,1.7249960303306575,,2025,7,8,1,30,1,0
2025-07-08 01:45:00,80.6,78.77,-0.0300249997526407,0.0,4.19072008132935,2.76500201225281,1.73893052339554,,2025,7,8,1,45,1,0
2025-07-08 02:00:00,82.03999999999999,78.89,-0.00875800009816885,0.0,4.20110416412354,2.74640703201294,1.73687779903412,,2025,7,8,2,0,1,0
2025-07-08 02:15:00,80.6,78.77,0.0369069986045361,0.0,4.19078588485718,2.73860907554626,1.7323487401008602,,2025,7,8,2,15,1,0
